"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level","irAEgroup"
"s__Firmicutes_bacterium_CAG_424",39.9791505803877,1.80748367967653,0.74455248534868,2.42761083368094,0.0151986421474228,0.0473137425713422,TRUE,"species","Yes"
"s__Firmicutes_bacterium_CAG_56",4.65987278211323,-2.9135991250497,0.523511354151847,-5.56549366492746,2.61411280864026e-08,5.17594336110772e-07,TRUE,"species","No"
"s__Firmicutes_bacterium_CAG_646",1.48809048658919,-0.68494233542507,0.369002790875956,-1.85619825204878,0.0634253051632959,0.150698525067991,FALSE,"species","No"
"s__Firmicutes_bacterium_CAG_65_45_313",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Firmicutes_bacterium_CAG_83",667.589005351523,-0.327097812385402,0.802156999870879,-0.407772808113691,0.683440478650268,0.841950553463508,FALSE,"species","No"
"s__Firmicutes_bacterium_CAG_94",76.8446659131744,-0.884958214627501,0.745032486647867,-1.18781157934361,0.234907651365307,0.39195265424436,FALSE,"species","No"
"s__Firmicutes_bacterium_CAG_95",1.13926743793228,-0.0336251214568008,0.372363398108036,-0.0903018976291674,0.928047312224184,NA,NA,"species","No"
"s__Flavonifractor_plautii",2104.36505720979,-1.06316169929565,0.640399204783122,-1.66015462129703,0.0968833509356845,0.208509820492017,FALSE,"species","No"
"s__Flavonifractor_sp_An10",10.4552964303532,3.29989411826979,0.61083953021922,5.40222751642401,6.58183935450737e-08,1.22175393018043e-06,TRUE,"species","Yes"
"s__Flavonifractor_sp_An100",1.41364487655038,0.583997202330448,0.370611026261994,1.57576855772663,0.115079151053097,0.232506856209319,FALSE,"species","Yes"
"s__Fusicatenibacter_saccharivorans",2475.59236492498,-0.775732673868176,0.620624124533692,-1.24992349346881,0.211327496365985,0.360714174831594,FALSE,"species","No"
"s__Fusobacterium_sp_CAG_439",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Gemmiger_formicilis",148.259532652024,0.125339093937177,0.724636654153465,0.172968194775629,0.862676427663536,0.928314851507501,FALSE,"species","Yes"
"s__Gordonibacter_pamelaeae",133.443302144306,-0.456223107248611,0.715401515227421,-0.63771616013922,0.523658464054491,0.729560694476245,FALSE,"species","No"
"s__Haemophilus_parainfluenzae",3.49404411320547,1.60089965217954,0.49308666311599,3.24669023100907,0.00116755391934861,0.00533482329302363,TRUE,"species","Yes"
"s__Haemophilus_sp_HMSC71H05",2.2240476953334,-1.16799023439063,0.411934924255337,-2.83537560332383,0.00457718367491707,0.0179766937244481,TRUE,"species","No"
"s__Hafnia_paralvei",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Harryflintia_acetispora",13.9751063130412,-3.07936445029507,0.612477082364152,-5.02772191640016,4.96340938785622e-07,5.90045196100348e-06,TRUE,"species","No"
"s__Holdemanella_biformis",1.24398005332828,0.194888160901379,0.366340324861227,0.531986646502005,0.594735244163119,0.771337849416796,FALSE,"species","Yes"
"s__Holdemania_filiformis",50.4936749433258,0.31893434890878,0.634087217173154,0.50298183005586,0.614977046997426,0.790636479378694,FALSE,"species","Yes"
"s__Human_endogenous_retrovirus_K",17.772986769551,-3.05135727113018,0.625314256624524,-4.8797180598465,1.06237603116238e-06,1.08801959053527e-05,TRUE,"species","No"
"s__Hungatella_hathewayi",57.6265411880056,-0.180975130408464,0.722021382117275,-0.250650652308617,0.802084216585534,0.898939669154354,FALSE,"species","No"
"s__Intestinibacter_bartlettii",301.422349142216,-0.89494211994708,0.790449306078353,-1.13219420026712,0.25755279790006,0.420292203166582,FALSE,"species","No"
"s__Intestinimonas_butyriciproducens",172.485349191989,0.505129730498883,0.732802596388776,0.689312146256227,0.490626855967668,0.700978458644563,FALSE,"species","Yes"
"s__Klebsiella_aerogenes",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Klebsiella_michiganensis",1.12191651755413,0.0137400055543353,0.375309819841682,0.0366097683245572,0.970796154756217,NA,NA,"species","Yes"
"s__Klebsiella_oxytoca",3.36885292224465,2.24915897377435,0.503124633359415,4.47038134220637,7.80802534464231e-06,6.3998375325564e-05,TRUE,"species","Yes"
"s__Klebsiella_phage_phiKO2",1.13916734488227,0.0544169668290544,0.373148548524782,0.145831913440876,0.884054081931884,NA,NA,"species","Yes"
"s__Klebsiella_pneumoniae",696.280046257597,-3.33295998923299,0.928614949649658,-3.58917330642849,0.000331728262568059,0.00166988633869006,TRUE,"species","No"
"s__Klebsiella_quasipneumoniae",47.3970337616981,-3.74650837223146,0.722400991251136,-5.18618941225818,2.14640511333237e-07,3.18741159329857e-06,TRUE,"species","No"
"s__Klebsiella_variicola",220.90591345922,-4.21089190325907,0.826840700290053,-5.09274870211626,3.529093269424e-07,4.7642759137224e-06,TRUE,"species","No"
"s__Kluyvera_intestini",1.13932798855339,-0.0336128655660169,0.372364265326557,-0.0902687736067772,0.928073633871632,NA,NA,"species","No"
"s__Lachnoclostridium_sp_An131",1.69905012622986,0.917908568513035,0.40037169013081,2.29264104116136,0.0218686795018587,0.0630582311849711,FALSE,"species","Yes"
"s__Lachnoclostridium_sp_An138",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lachnoclostridium_sp_An14",1.13926743793228,0.0543937372528839,0.373149583927133,0.145769256072668,0.88410354671803,NA,NA,"species","Yes"
"s__Lachnospira_pectinoschiza",871.267624580932,0.627877733525642,0.899045820634757,0.698382350615166,0.484938110959552,0.700978458644563,FALSE,"species","Yes"
"s__Lachnospiraceae_bacterium_A2",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Lachnospiraceae_bacterium_OF09_33XD",1.40087691352139,0.481772567939162,0.368318039707984,1.308034133547,0.190861732116288,0.334102630844406,FALSE,"species","Yes"
"s__Lactobacillus_acidophilus",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lactobacillus_animalis",1.13931233095065,0.0543832365598508,0.373150047012765,0.145740934498637,0.884125905299838,NA,NA,"species","Yes"
"s__Lactobacillus_crispatus",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lactobacillus_curvatus",1.13931233095065,0.0543832365598508,0.373150047012765,0.145740934498637,0.884125905299838,NA,NA,"species","Yes"
"s__Lactobacillus_delbrueckii",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lactobacillus_fermentum",6.43770335637743,-3.43768077385483,0.533406997961666,-6.4447612929553,1.15782500665837e-10,2.86561689147947e-09,TRUE,"species","No"
"s__Lactobacillus_gasseri",1.89258613559434,-1.24517220375848,0.411955649856199,-3.02258799992944,0.00250623201755266,0.0106335844173306,TRUE,"species","No"
"s__Lactobacillus_helveticus",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lactobacillus_johnsonii",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Lactobacillus_kalixensis",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lactobacillus_murinus",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Lactobacillus_oris",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lactobacillus_paragasseri",7.73048538572814,-3.72751540950487,0.57658639646133,-6.46479943401658,1.01433254024993e-10,2.73869785867482e-09,TRUE,"species","No"
"s__Lactobacillus_phage_A2",1.13926743793228,0.0543937372528838,0.373149583927133,0.145769256072668,0.88410354671803,NA,NA,"species","Yes"
"s__Lactobacillus_phage_J1",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lactobacillus_phage_LF1",1.13918547833803,0.0544127770020394,0.373148736400518,0.14582061171349,0.884063004033963,NA,NA,"species","Yes"
"s__Lactobacillus_phage_Lrm1",1.13933276405388,-0.0336118955453266,0.372364333725396,-0.0902661519943368,0.928075717111069,NA,NA,"species","No"
"s__Lactobacillus_phage_phiadh",1.13924194317816,0.0543996779207527,0.373149320579272,0.145785279298655,0.884090897157987,NA,NA,"species","Yes"
"s__Lactobacillus_phage_phiAQ113",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lactobacillus_phage_Sha1",2.6451799865754,-1.91122724465006,0.460969622879889,-4.14610236724438,3.38182678994977e-05,0.000221581737954555,TRUE,"species","No"
"s__Lactobacillus_plantarum",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lactobacillus_prophage_Lj771",1.12174276372447,0.0137404933820589,0.375307586300161,0.0366112860054729,0.9707949446333,NA,NA,"species","Yes"
"s__Lactobacillus_prophage_Lj928",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lactobacillus_reuteri",2.55431419028713,1.70020892266019,0.48012090377637,3.5412099520918,0.000398296505575609,0.00197156770259926,TRUE,"species","Yes"
"s__Lactobacillus_rhamnosus",1.19101495608512,0.0849910455744593,0.367326034788185,0.231377679568693,0.817021403857313,0.904597615552087,FALSE,"species","Yes"
"s__Lactobacillus_rogosae",2.61762460978668,-0.0957202165725354,0.449856016210193,-0.212779674214273,0.831498818335757,0.904597615552087,FALSE,"species","No"
"s__Lactobacillus_sakei",1.48625566160711,0.61894498945006,0.376790413739646,1.64267711406728,0.100449756339037,0.213096983090671,FALSE,"species","Yes"
"s__Lactobacillus_salivarius",309.540703365089,-9.16984410254253,0.75404245609827,-12.160912198487,5.0195031469157e-34,1.49079243463396e-31,TRUE,"species","No"
"s__Lactobacillus_vaginalis",1.41352004208711,-0.561693568953819,0.36269832747882,-1.54865221700428,0.121465346220268,0.239957296056576,FALSE,"species","No"
"s__Lactococcus_lactis",16.6830839472594,-2.61718581221612,0.6229640395199,-4.2011828070094,2.65524072897002e-05,0.000183396859652115,TRUE,"species","No"
"s__Lactococcus_phage_1706",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Lactococcus_phage_340",1.13933276405388,-0.0336118955453266,0.372364333725396,-0.0902661519943369,0.928075717111069,NA,NA,"species","No"
"s__Lactococcus_phage_bIL285",17.1341683281329,0.832876586520533,0.640814974416295,1.29971461306625,0.193698800030594,0.336424231632084,FALSE,"species","Yes"
"s__Lactococcus_phage_bIL286",4.90844945317725,2.8727589839057,0.533408748669033,5.38566154206101,7.21786741380362e-08,1.2610038952351e-06,TRUE,"species","Yes"
"s__Lactococcus_phage_bIL309",52.8336736974495,0.442741464677247,0.713025404053011,0.620933647189281,0.534643281541638,0.733958244108589,FALSE,"species","Yes"
"s__Lactococcus_phage_bIL310",116.975872264735,0.246893510538518,0.743870845920022,0.331903732876047,0.739961951599725,0.868650986660547,FALSE,"species","Yes"
"s__Lactococcus_phage_bIL311",1.13915603322526,-0.033647462276781,0.372361802738282,-0.0903622821388862,0.927999328526846,NA,NA,"species","No"
"s__Lactococcus_phage_bIL312",3.3648170779012,2.24612863075931,0.519219480232289,4.32597141724042,1.5186111502837e-05,0.00011564807990622,TRUE,"species","Yes"
"s__Lactococcus_phage_BK5_T",1.72910168989437,0.946644985867744,0.402985989406932,2.34907666954106,0.0188200311246185,0.0570362167756296,FALSE,"species","Yes"
"s__Lactococcus_phage_BM13",1.12164748619554,-0.0755109634839406,0.374648764426977,-0.201551347965699,0.840267483236247,NA,NA,"species","No"
"s__Lactococcus_phage_jm3",2.39351023089085,1.64788775832224,0.477403875905728,3.45176870463374,0.000556924912751613,0.00271158523093818,TRUE,"species","Yes"
"s__Lactococcus_phage_P335_sensu_lato",22.1748851481657,0.191974448177536,0.66384465353821,0.289185801458724,0.772439196687222,0.885770044077626,FALSE,"species","Yes"
"s__Lactococcus_phage_ul36",2.61357834782648,1.74612062995608,0.483608891969377,3.61060488951193,0.000305483729423791,0.00157561503626268,TRUE,"species","Yes"
"s__Lactococcus_virus_bIL67",24.1351831932346,2.02627915332165,0.634961613559669,3.19118370315663,0.00141691158056659,0.00618856969747468,TRUE,"species","Yes"
"s__Lactococcus_virus_c2",1.61361724021611,-0.891724780903652,0.381918872238165,-2.33485393292524,0.0195510526050644,0.0586531578151932,FALSE,"species","No"
"s__Lactonifactor_longoviformis",1.12164748619554,-0.0755109634839406,0.374648764426977,-0.201551347965699,0.840267483236247,NA,NA,"species","No"
"s__Lawsonibacter_asaccharolyticus",535.086008004348,-0.554486396854747,0.63507118106803,-0.873109051999873,0.382603640455909,0.585738562966005,FALSE,"species","No"
"s__Leuconostoc_garlicum",1.13897652145214,-0.03368290367482,0.37235923255965,-0.0904580865184379,0.927923199467774,NA,NA,"species","No"
"s__Leuconostoc_lactis",1.51072665851963,0.648423396051861,0.379108873884519,1.71038833622602,0.0871940864257894,0.191826990136737,FALSE,"species","Yes"
"s__Marvinbryantia_formatexigens",1.20794280548244,0.122374702510755,0.367224442449823,0.333242258315842,0.738951421774991,0.868650986660547,FALSE,"species","Yes"
"s__Massiliomicrobiota_timonensis",2.54224401991614,1.69921347452898,0.440858861525326,3.85432532454916,0.000116049201558227,0.000672067637883948,TRUE,"species","Yes"
"s__Megamonas_funiformis",4.66150902536085,2.73474340179223,0.542999905285636,5.03636073445292,4.74466021386273e-07,5.90045196100348e-06,TRUE,"species","Yes"
"s__Megamonas_funiformis_CAG_377",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Megamonas_hypermegale",1.13924194317816,-0.0336302578191359,0.37236303298887,-0.0903157801385217,0.928036280661135,NA,NA,"species","No"
"s__Megasphaera_elsdenii",5.1961401807604,2.9106797168288,0.55484947446602,5.24589073393284,1.55529062056311e-07,2.43116481214338e-06,TRUE,"species","Yes"
"s__Megasphaera_sp_DISK_18",1.24151735465625,0.276422606289617,0.366138001349699,0.754968359663945,0.450267967061554,0.668647931086408,FALSE,"species","Yes"
"s__Megasphaera_sp_MJR8396C",177.6970354805,-8.36688729042724,0.730366465650146,-11.455738569513,2.20079258858724e-30,2.17878466270136e-28,TRUE,"species","No"
"s__Methanobrevibacter_smithii",486.460028255603,-0.337820770667878,0.870138117269533,-0.388238101472844,0.697839839299178,0.848065212328327,FALSE,"species","No"
"s__Methanosphaera_stadtmanae",1.12192129305462,-0.0754559682352508,0.374652625147255,-0.201402481046525,0.840383875366076,NA,NA,"species","No"
"s__Monoglobus_pectinilyticus",555.942720032002,0.859045765703612,0.791133188419396,1.08584215436581,0.2775488327343,0.445578396335605,FALSE,"species","Yes"
"s__Mouse_mammary_tumor_virus",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Mucispirillum_schaedleri",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Muribaculaceae_bacterium_DSM_103720",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Muribaculum_intestinale",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Murimonas_intestini",1.13931233095065,0.0543832365598507,0.373150047012765,0.145740934498637,0.884125905299838,NA,NA,"species","Yes"
"s__Murine_osteosarcoma_virus",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Odoribacter_laneus",1.12182472331872,0.0137215042205265,0.375308470248918,0.0365606036320626,0.970835356261377,NA,NA,"species","Yes"
"s__Odoribacter_splanchnicus",1277.7296908983,-0.568650965333134,0.670231130591035,-0.848440096824026,0.396192920118053,0.600353557525825,FALSE,"species","No"
"s__Oscillibacter_sp_57_20",834.647713225552,-0.233600371221558,0.859620526589032,-0.271748247041613,0.785815600950637,0.890587530497045,FALSE,"species","No"
"s__Oscillibacter_sp_CAG_241",159.486944865102,0.0655193833125627,0.825288618921076,0.0793896605507757,0.936722692369742,0.959219161607358,FALSE,"species","Yes"
"s__Oxalobacter_formigenes",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Parabacteroides_distasonis",5783.22644383773,0.397328432754121,0.702829684255173,0.565326766434448,0.571851526049344,0.768506349487127,FALSE,"species","Yes"
"s__Parabacteroides_goldsteinii",3.65004750475745,-0.172153682419538,0.532447298084269,-0.323325300060573,0.746448895432777,0.872816228124153,FALSE,"species","No"
"s__Parabacteroides_gordonii",1.65703047288526,-0.946403690393698,0.390212084871949,-2.42535720210784,0.015293330932151,0.0473137425713422,TRUE,"species","No"
"s__Parabacteroides_johnsonii",1.13926743793228,0.0543937372528839,0.373149583927133,0.145769256072668,0.88410354671803,NA,NA,"species","Yes"
"s__Parabacteroides_merdae",4772.30844826357,-0.164706302106906,0.683975996176761,-0.24080713801006,0.809704597066736,0.904068666649702,FALSE,"species","No"
"s__Parabacteroides_sp_CAG_409",1.13926743793228,-0.0336251214568008,0.372363398108036,-0.0903018976291674,0.928047312224184,NA,NA,"species","No"
"s__Paraprevotella_clara",2.78453838355983,-1.12322302121823,0.438536797208182,-2.56129708696946,0.0104282138643576,0.0347997698619575,TRUE,"species","No"
"s__Paraprevotella_xylaniphila",88.351753838228,0.0602535758176742,0.82194553408624,0.073306044401906,0.941562581906392,0.959219161607358,FALSE,"species","Yes"
"s__Parascardovia_denticolens",1.17393797278892,0.0465620770895182,0.368312738535829,0.126419947554946,0.899399512963633,0.944770202614623,FALSE,"species","Yes"
"s__Parasutterella_excrementihominis",648.178301552973,1.22447562805742,0.789337197290573,1.55127065120011,0.12083683705713,0.239957296056576,FALSE,"species","Yes"
"s__Pediococcus_acidilactici",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Phascolarctobacterium_faecium",438.117663303388,0.109031363500773,0.80061456589691,0.136184586372879,0.891675359934025,0.944770202614623,FALSE,"species","Yes"
"s__Phascolarctobacterium_sp_CAG_266",79.5811817696262,1.82538121292836,0.816784707352159,2.23483764631913,0.0254280093451943,0.0726165266877183,FALSE,"species","Yes"
"s__Phascolarctobacterium_succinatutens",183.328973155342,-1.22832081834442,0.875164157712063,-1.40353190600905,0.160458284538613,0.287822693364474,FALSE,"species","No"
"s__Prevotella_buccalis",1.13931403896282,0.0543828360378548,0.373150064615353,0.145739854269925,0.884126758092616,NA,NA,"species","Yes"
"s__Prevotella_copri",750.215047069696,0.806809977852129,1.00188669892202,0.805290636875619,0.420651983623516,0.634180909320733,FALSE,"species","Yes"
"s__Prevotella_sp_AM42_24",1.13926743793228,-0.0336251214568008,0.372363398108036,-0.0903018976291674,0.928047312224184,NA,NA,"species","No"
"s__Prevotella_sp_CAG_1092",1.13926743793228,-0.0336251214568008,0.372363398108036,-0.0903018976291674,0.928047312224184,NA,NA,"species","No"
"s__Prevotella_sp_CAG_279",1.13923619431798,0.0544010152324786,0.373149261160441,0.145788886364934,0.884088049558121,NA,NA,"species","Yes"
"s__Prevotella_sp_CAG_520",1.13926743793228,-0.0336251214568008,0.372363398108036,-0.0903018976291674,0.928047312224184,NA,NA,"species","No"
"s__Prevotella_sp_CAG_891",1.13918547833803,-0.0336415834727714,0.372362224382622,-0.0903463919535588,0.928011955412691,NA,NA,"species","No"
"s__Prevotella_sp_MGM1",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Prevotella_stercorea",1.26114773492712,0.229607941413517,0.363093143806742,0.632366502452404,0.52714741731075,0.729560694476245,FALSE,"species","Yes"
"s__Propionibacterium_freudenreichii",1.12196618607299,0.0137305000581303,0.375310373154253,0.0365843873238404,0.970816392307744,NA,NA,"species","Yes"
"s__Proteobacteria_bacterium_CAG_139",480.329555128348,-0.637025119776997,0.866235379383308,-0.735394945690753,0.462098999134147,0.679422785855652,FALSE,"species","No"
"s__Pseudoflavonifractor_capillosus",1.97025268897772,1.21899179726058,0.425914037664718,2.86206062599931,0.004208963878981,0.0168927334061805,TRUE,"species","Yes"
"s__Pseudoflavonifractor_sp_An184",24.1663426404174,-0.801134588382733,0.684282922489488,-1.17076513537431,0.241693195454613,0.401021670670502,FALSE,"species","No"
"s__Pseudomonas_aeruginosa_group",1.275354145362,0.262758067235264,0.362776489945183,0.724297396655909,0.46888317491171,0.68263873994499,FALSE,"species","Yes"
"s__Pseudomonas_fragi",1.13925409027277,-0.0336278123394915,0.372363206949978,-0.090309170486892,0.928041532936705,NA,NA,"species","No"
"s__Pseudomonas_phage_B3",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Pseudomonas_phage_F10",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Pseudomonas_phage_PA16",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Pseudomonas_phage_phi2",1.13925409027277,-0.0336278123394915,0.372363206949978,-0.090309170486892,0.928041532936705,NA,NA,"species","No"
"s__Pseudomonas_phage_phi297",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Robinsoniella_sp_RHS",1.55603981471969,-0.795770971978453,0.379887927494959,-2.09475193704073,0.0361930496692428,0.0942924188751327,FALSE,"species","No"
"s__Romboutsia_ilealis",2.12958219039903,1.36312793250739,0.419266746966249,3.25121880609606,0.00114911383671134,0.00533260639848857,TRUE,"species","Yes"
"s__Roseburia_faecis",2256.65527440358,0.892328091405237,0.773161016069163,1.15412969984174,0.248446998695169,0.407672699516382,FALSE,"species","Yes"
"s__Roseburia_hominis",605.971493768408,-0.423171307149272,0.720429338463285,-0.587387665321793,0.556943376017364,0.751873557623442,FALSE,"species","No"
"s__Roseburia_intestinalis",1211.68618721376,0.256680773615041,0.762824603177265,0.336487277083005,0.736503444246612,0.868650986660547,FALSE,"species","Yes"
"s__Roseburia_inulinivorans",907.194901553147,0.262385473637764,0.709458648223764,0.369838995260239,0.711502458062105,0.856547402641348,FALSE,"species","Yes"
"s__Roseburia_sp_CAG_100",2.47079742170284,-1.79003994065079,0.434711082878559,-4.11776927516442,3.82557410235866e-05,0.0002417437251916,TRUE,"species","No"
"s__Roseburia_sp_CAG_10041_57",1.27206109793715,-0.28511018967295,0.358582422392605,-0.795103641083635,0.426553216823444,0.639829825235167,FALSE,"species","No"
"s__Roseburia_sp_CAG_182",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Roseburia_sp_CAG_197",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Roseburia_sp_CAG_309",4.62601651568665,-1.89804015620303,0.511342891843004,-3.711873551937,0.000205730763985661,0.00113151920192113,TRUE,"species","No"
"s__Roseburia_sp_CAG_471",1.34391366175366,-0.134888791855565,0.349557673393595,-0.385884224900658,0.699582414210236,0.848065212328327,FALSE,"species","No"
"s__Rothia_dentocariosa",1.67643421126416,0.881962302307059,0.379016419350874,2.32697650359728,0.0199665158433106,0.0587134178758738,FALSE,"species","Yes"
"s__Rothia_mucilaginosa",1.13925053136991,-0.0336285291578651,0.372363155981874,-0.0903111079000041,0.928039993395701,NA,NA,"species","No"
"s__Ruminococcaceae_bacterium_D16",44.3209298091962,2.90570140934902,0.659833651532666,4.40368781222302,1.06426064390787e-05,8.31803713791155e-05,TRUE,"species","Yes"
"s__Ruminococcaceae_bacterium_D5",5.29509121426118,0.345822114220766,0.559148523731943,0.618479884222236,0.536259053776309,0.733958244108589,FALSE,"species","Yes"
"s__Ruminococcaceae_bacterium_KLE1738",143.25909011231,-1.16539434321349,0.81912131215535,-1.42273717692316,0.154812359118427,0.283198914832393,FALSE,"species","No"
"s__Ruminococcus_bicirculans",859.385107301067,-1.56692168964566,0.921807402137046,-1.69983630638355,0.0891617202687171,0.193292196494956,FALSE,"species","No"
"s__Ruminococcus_bromii",5595.2374598594,0.379675270534745,0.848608342143289,0.447409307308738,0.654579556926103,0.813431499611098,FALSE,"species","Yes"
"s__Ruminococcus_callidus",1.13933276405388,-0.0336118955453266,0.372364333725396,-0.0902661519943369,0.928075717111069,NA,NA,"species","No"
"s__Ruminococcus_gnavus",1313.21523428312,0.448206319321232,0.751027774133549,0.596790604499709,0.550647191599636,0.746768109155671,FALSE,"species","Yes"
"s__Ruminococcus_lactaris",416.783294527381,0.183852634951973,0.85597283755158,0.214787931212705,0.829932662803599,0.904597615552087,FALSE,"species","Yes"
"s__Ruminococcus_obeum_CAG_39",2.37944301289199,1.57161401714338,0.433227295121499,3.62768928652711,0.000285969111496835,0.00151665760918857,TRUE,"species","Yes"
"s__Ruminococcus_sp_37_24",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Ruminococcus_sp_AF31_8BH",1.47639738244817,0.614269775096614,0.375969246522627,1.63382984320672,0.102294584145197,0.213954165430447,FALSE,"species","Yes"
"s__Ruminococcus_sp_CAG_177",9.99011828215205,-4.17027040888292,0.597695689601806,-6.9772469191826,3.01020395275091e-12,9.933673044078e-11,TRUE,"species","No"
"s__Ruminococcus_sp_CAG_254",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Ruminococcus_torques",1297.51110712925,0.111207474060154,0.779770431373905,0.142615659155238,0.886593729686553,0.944770202614623,FALSE,"species","Yes"
"s__Ruthenibacterium_lactatiformans",1398.61107535892,-0.469716245107726,0.486664374211242,-0.965174913140119,0.334457210008133,0.522809428275871,FALSE,"species","No"
"s__Salmonella_phage_SSU5",1.13923619431798,0.0544010152324786,0.373149261160441,0.145788886364934,0.884088049558121,NA,NA,"species","Yes"
"s__Salmonella_phage_ST64B",1.13933276405388,-0.0336118955453266,0.372364333725396,-0.0902661519943369,0.928075717111069,NA,NA,"species","No"
"s__Salmonella_virus_FelixO1",1.13933276405388,-0.0336118955453266,0.372364333725396,-0.0902661519943368,0.928075717111069,NA,NA,"species","No"
"s__Salmonella_virus_HK620",1.13923619431798,0.0544010152324786,0.373149261160441,0.145788886364934,0.884088049558121,NA,NA,"species","Yes"
"s__Salmonella_virus_Jersey",1.13932798855339,-0.0336128655660169,0.372364265326557,-0.0902687736067772,0.928073633871632,NA,NA,"species","No"
"s__Sanguibacteroides_justesenii",1.93032066245086,1.1801563899373,0.43656131132614,2.70330045132114,0.00686546573616762,0.0251733743659479,TRUE,"species","Yes"
"s__Scardovia_wiggsiae",1.57516608701265,-0.82335389992375,0.377577305125305,-2.18062338161587,0.0292112842651368,0.0800893052603453,FALSE,"species","No"
"s__Sellimonas_intestinalis",123.254079205656,0.26917026787724,0.762836660674635,0.352854394332848,0.7241976024134,0.864699865690308,FALSE,"species","Yes"
